1620573300000,57207.31000000,57400.00000000,57207.31000000,57347.72000000,464.16838400,1620574199999,26606730.63772303,14760,270.94733300,15531433.30395576,0
1620574200000,57347.71000000,57410.11000000,57200.29000000,57284.43000000,421.10738600,1620575099999,24132215.37665799,18853,225.03746500,12896780.32343283,0
1620575100000,57284.44000000,57425.20000000,57281.56000000,57379.58000000,468.43758200,1620575999999,26869945.28143063,17836,223.04157400,12793547.79615506,0
1620576000000,57379.58000000,57598.90000000,57300.01000000,57560.28000000,979.50513100,1620576899999,56310246.59824929,28396,533.55054800,30671119.37866864,0
1620576900000,57560.27000000,57883.11000000,57559.99000000,57652.00000000,659.00869500,1620577799999,38037966.76150205,25942,350.65254000,20240293.29115327,0
1620577800000,57652.00000000,57666.79000000,57518.11000000,57583.71000000,433.62702600,1620578699999,24973136.59173940,15698,208.72467300,12021063.94348018,0
1620578700000,57583.72000000,57738.71000000,57470.56000000,57600.01000000,430.98010100,1620579599999,24812433.71668060,18902,210.68676900,12130944.84124951,0
1620579600000,57600.00000000,57660.30000000,57377.00000000,57464.71000000,517.68785700,1620580499999,29770569.80865118,19965,240.75344200,13845512.86388379,0
1620580500000,57464.70000000,57495.08000000,57333.99000000,57406.44000000,418.48068500,1620581399999,24028393.71827564,15281,176.53714700,10136004.34678890,0
1620581400000,57406.44000000,57521.50000000,57262.51000000,57336.05000000,421.90130300,1620582299999,24203366.45259139,16399,199.53014500,11446963.62435602,0
1620582300000,57336.04000000,57474.08000000,57314.63000000,57458.73000000,257.87596300,1620583199999,14800802.31606123,10950,126.49762700,7260060.46077903,0
1620583200000,57458.73000000,57638.20000000,57381.62000000,57512.06000000,332.21374000,1620584099999,19105292.39176060,13822,173.25684600,9963692.66283879,0
1620584100000,57512.06000000,57534.93000000,57352.46000000,57480.01000000,359.39855400,1620584999999,20651026.66515041,12106,168.39832300,9676131.18460281,0
1620585000000,57480.00000000,57560.01000000,57199.80000000,57324.27000000,487.86957300,1620585899999,27980429.16596478,16051,221.06876300,12678746.80595180,0
1620585900000,57324.27000000,57533.76000000,57271.82000000,57439.39000000,352.24350900,1620586799999,20224610.46059836,12142,187.34158400,10755252.27495694,0
1620586800000,57441.61000000,57569.00000000,57361.57000000,57476.53000000,430.93696700,1620587699999,24764019.61344138,13569,188.05271700,10806238.42049265,0
1620587700000,57476.52000000,57546.00000000,57048.96000000,57133.22000000,903.06338100,1620588599999,51709422.55677150,23098,384.91030100,22040625.02650715,0
1620588600000,57126.59000000,57423.71000000,57094.28000000,57125.84000000,702.21757600,1620589499999,40237016.56119955,19262,329.66132400,18888273.71847968,0
1620589500000,57125.83000000,57359.28000000,57080.52000000,57266.97000000,456.72272100,1620590399999,26131519.68304882,14157,226.80015500,12978309.38925203,0
1620590400000,57266.97000000,57999.00000000,57179.18000000,57860.18000000,981.73289300,1620591299999,56574579.65628277,25299,538.03363500,31021376.13259938,0
1620591300000,57860.18000000,57880.00000000,57627.97000000,57636.87000000,690.64269100,1620592199999,39863603.85018666,15779,349.32389000,20164017.68827594,0
1620592200000,57633.91000000,57939.18000000,57589.01000000,57772.13000000,534.54001800,1620593099999,30874723.68651143,15566,278.12535400,16061631.97109361,0
1620593100000,57772.14000000,57900.00000000,57739.00000000,57844.18000000,466.83305500,1620593999999,26984294.44892280,13731,243.74443600,14088923.07325854,0
1620594000000,57844.18000000,57999.00000000,57828.56000000,57969.46000000,508.47510700,1620594899999,29446392.60054310,17581,282.77171000,16375512.03983347,0
1620594900000,57971.58000000,57977.52000000,57778.85000000,57826.73000000,429.84964500,1620595799999,24869236.27891913,16764,203.68438700,11784305.97165868,0
1620595800000,57830.27000000,58100.00000000,57804.50000000,58017.61000000,552.92242000,1620596699999,32053863.53996387,22662,279.56246300,16204118.15821641,0
1620596700000,58014.70000000,58180.00000000,57991.49000000,58025.89000000,432.86773800,1620597599999,25135206.19471379,17188,219.39906900,12740283.65964433,0
1620597600000,58025.88000000,58173.82000000,57968.43000000,58071.89000000,629.24919300,1620598499999,36535960.73205023,15428,307.85797700,17879188.83677224,0
